step,r_true,r_pred
649,-0.10000000000002274,-0.1109624132514
650,-0.10000000000002274,-0.12194233387708664
651,-0.10000000000002274,-0.00447316188365221
652,-0.10000000000002274,0.12305862456560135
653,-0.10000000000002274,0.07458709925413132
654,-0.10000000000002274,0.012280930764973164
655,-0.10000000000002274,-0.12996667623519897
656,-0.10000000000002274,-0.08513347059488297
657,-0.10000000000002274,-0.08455634862184525
658,-0.10000000000002274,-0.08105983585119247
659,-0.10000000000002274,-0.1137596145272255
660,-0.10000000000002274,-0.11153823882341385
661,-0.10000000000002274,-0.06859441101551056
662,-0.10000000000002274,-0.04642736539244652
663,-0.10000000000002274,-0.056313611567020416
664,-0.10000000000002274,-0.08604041486978531
665,-0.10000000000002274,-0.08109348267316818
666,-0.10000000000002274,-0.08540600538253784
667,-0.10000000000002274,-0.1615021973848343
668,-0.10000000000002274,-0.07654667645692825
669,-0.10000000000002274,-0.08205799013376236
670,-0.10000000000002274,-0.1123555526137352
671,-0.10000000000002274,-0.14191603660583496
672,-0.10000000000002274,-0.18377242982387543
673,-0.10000000000002274,-0.17653149366378784
674,-0.10000000000002274,-0.14069682359695435
675,-0.10000000000002274,-0.14318931102752686
676,-0.10000000000002274,-0.1537543535232544
677,-0.10000000000002274,-0.1583579182624817
678,-0.10000000000002274,-0.15924954414367676
679,-0.10000000000002274,-0.1587388664484024
680,-0.10000000000002274,-0.15805143117904663
681,-0.10000000000002274,-0.15767024457454681
682,-0.10000000000002274,-0.08603227883577347
683,-0.10000000000002274,-0.10359717905521393
684,-0.10000000000002274,-0.14548608660697937
685,-0.10000000000002274,-0.18267197906970978
686,-0.10000000000002274,-0.17490193247795105
687,-0.10000000000002274,-0.07250993698835373
688,-0.10000000000002274,-0.10657384246587753
689,-0.10000000000002274,-0.10327891260385513
690,-0.10000000000002274,-0.10842899978160858
691,-0.10000000000002274,-0.09764525294303894
692,-0.10000000000002274,-0.09477783739566803
693,-0.10000000000002274,-0.12218493223190308
694,-0.10000000000002274,-0.15164725482463837
695,-0.10000000000002274,-0.17787575721740723
696,-0.10000000000002274,-0.12458791583776474
697,-0.10000000000002274,-0.04074045643210411
698,-0.10000000000002274,-0.059425968676805496
699,-0.10000000000002274,-0.10468899458646774
700,-0.10000000000002274,-0.10209274291992188
701,-0.10000000000002274,-0.11332721263170242
702,-0.10000000000002274,-0.14330485463142395
703,-0.10000000000002274,-0.18138337135314941
704,-0.10000000000002274,-0.1203431636095047
705,-0.10000000000002274,-0.023451343178749084
706,-0.10000000000002274,-0.0555717907845974
707,-0.10000000000002274,-0.09677960723638535
708,-0.10000000000002274,-0.10590066760778427
709,-0.10000000000002274,-0.10241267830133438
710,-0.10000000000002274,-0.09824716299772263
711,-0.10000000000002274,-0.0936555489897728
712,-0.10000000000002274,-0.10194642841815948
713,-0.10000000000002274,-0.11314699798822403
714,-0.10000000000002274,-0.10478700697422028
715,-0.10000000000002274,-0.14382725954055786
716,-0.10000000000002274,-0.18005560338497162
717,-0.10000000000002274,-0.0815766379237175
718,-0.10000000000002274,-0.1087103933095932
719,-0.10000000000002274,-0.14699018001556396
720,-0.10000000000002274,-0.17714321613311768
721,-0.10000000000002274,-0.12818393111228943
722,-0.10000000000002274,-0.040232572704553604
723,-0.10000000000002274,-0.05714912340044975
724,-0.10000000000002274,-0.09383541345596313
725,-0.10000000000002274,-0.10444922000169754
